country,sku,elasticity_raw,se,days,promo_days,elasticity,method
ES,VV-VITA-361,-1.3047497892647257,0.9311613762293678,311,39,-1.873723207122039,estimated
ES,VV-VITA-362,-0.34341463689964163,1.136463480970262,310,1,-1.704150811759826,estimated
ES,VV-VITA-363,-2.822597856328699,1.0363258225438985,303,16,-2.3439511045902073,estimated
ES,VV-VITA-364,-1.1194355233074753,0.9741966870054907,359,25,-1.8329324967984415,estimated
ES,VV-VITA-365,-3.190340024074537,1.4007691270509257,339,5,-2.3389309275249563,estimated
ES,VV-VITA-366,-2.572708782779128,1.00351764947148,324,7,-2.2784527919838156,estimated
ES,VV-VITA-367,-0.26635603845413214,1.079333623246663,136,15,-1.64773370461515,estimated
ES,VV-VITA-368,-2.149953047629362,1.068867136294711,125,11,-2.1527237004112667,estimated
ES,VV-VITA-370,-7.891624071128766,1.5580137711455395,346,38,-3.011672691096863,estimated
ES,VV-VITA-371,-1.2223366015049888,0.969346902435915,157,14,-1.862857342341004,estimated
ES,VV-VITA-372,-1.769594985853966,1.4646834390571681,228,27,-2.090019129353966,estimated
ES,VV-VITA-373,-3.363532578996876,1.9573417248157439,129,4,-2.2750070648465757,estimated
ES,VV-VITA-374,-2.3773008524935717,1.2365652240424931,254,19,-2.2025335789300557,estimated
ES,VV-VITA-375,-0.27066022795138356,1.1505467981560482,125,12,-1.6946869869935028,estimated
ES,VV-VITA-376,1.008856733662145,1.211679178930664,287,16,-1.4415162721915245,estimated
ES,VV-VITA-377,-1.4140195253508345,1.1581500982101494,186,9,-1.9752115644822625,estimated
ES,VV-VITA-378,-2.6821507787259122,1.5410057889565842,253,17,-2.2342491785548004,estimated
ES,VV-VITA-379,-7.193043944516981,2.240334898452769,231,17,-2.5486469720399647,estimated
ES,VV-VITA-38,-3.367033624348711,1.1711849459798946,245,25,-2.4416566046685295,estimated
ES,VV-VITA-380,-0.2314653994998243,1.3217911740591655,183,7,-1.7763992921041736,estimated
ES,VV-VITA-381,2.6104976373793587,1.339014866365523,321,20,-1.2378121210314317,estimated
ES,VV-VITA-385,0.35938588261534854,1.0562122006032653,209,11,-1.4583972127415905,estimated
ES,VV-VITA-388,-0.6816912652876573,0.9850908173229797,331,15,-1.7041287853959337,estimated
ES,VV-VITA-389,0.8796906409282474,1.1980764751134054,332,21,-1.4585797886441676,estimated
ES,VV-VITA-39,-1.7232860384962878,1.1790495419808413,351,22,-2.052650947793001,estimated
ES,VV-VITA-391,-1.2657568423810708,1.5616319215931922,238,21,-2.021509389581566,estimated
ES,VV-VITA-392,-3.314012469902693,1.9190716666980552,202,3,-2.2742417070091068,estimated
ES,VV-VITA-395,-1.3777199276171839,1.432891059483763,208,21,-2.0202172401940772,estimated
ES,VV-VITA-396,-3.8444948777770986,2.6518779576721796,129,0,-2.2504870739068332,estimated
ES,VV-VITA-397,-1.5347293127113266,1.6224671798649004,131,17,-2.067404763882203,estimated
ES,VV-VITA-403,-6.148585861782069,3.3847116592572246,170,3,-2.2972223220208208,estimated
ES,VV-VITA-46,-2.1177399391769502,1.1059245743825117,243,16,-2.144441898503794,estimated
ES,VV-VITA-49,0.5071766069948089,1.2992855219370765,276,22,-1.6168290184089198,estimated
ES,VV-VITA-50,-2.3700853905540815,1.0522883977579311,208,13,-2.213936831840657,estimated
ES,VV-VITA-57-V,-1.1087863805739793,1.2123906536771718,174,8,-1.9186378056365063,estimated
ES,VV-VITA-57-V2,-3.306976768986867,1.428345945241409,138,4,-2.3532514819719323,estimated
ES,VV-VITA-63,-5.757846846756006,1.58884442716141,312,18,-2.674919100175228,estimated
ES,VV-VITA-86,-3.731298967433004,1.5160466320230146,355,2,-2.4007954874941713,estimated
ES,VV-VITA-88,-2.3371914961974305,2.02704594083123,218,16,-2.171017287188842,estimated
ES,VV-VITA-90,-1.205653722933299,1.540865771506173,328,17,-2.0093105026454783,estimated
ES,VV-VITA-93,-0.5628445542835734,1.0861531646516798,243,19,-1.7311451478646744,estimated
ES,VV-VITA-94,-1.8598485286255362,1.355968750106823,172,16,-2.098392924712201,estimated
ES,_default,-2.1537586174473633,,0,0,-2.1537586174473633,country-default
FR,2R-49NC-R697,-5.4168357637885665,3.2915818455796417,326,19,-3.3587259050463434,estimated
FR,BJ-E223-8EKW,-6.782438682222532,3.2587171351544524,340,21,-3.4562592892843926,estimated
FR,CP-DQMG-RVN9,-1.8673729661144887,2.093354603898764,153,5,-3.003308773277113,estimated
FR,CW-KVIN-V39Y,-0.5073136794195757,1.6153642507836163,177,15,-2.579930457127364,estimated
FR,NX-CVPF-VCEZ,0.6035594979996431,2.764771227104698,138,7,-2.850838966459554,estimated
FR,TU-QNYD-JRRX,-4.273855916700603,1.747378829023925,366,21,-3.4276979334645254,estimated
FR,VI-ZU99-SZ0B,-0.4817402920668231,1.4063932841889162,309,0,-2.4293093239791435,estimated
FR,VV-ALO-06,-9.781143576687912,2.608792574731292,252,0,-3.8929913734227553,estimated
FR,VV-VITA-02,-1.7677519875486754,2.6026582186045295,315,0,-3.057734499017762,estimated
FR,VV-VITA-101,-5.1617346476943515,0.9308512782776273,366,86,-4.140758875311935,estimated
FR,VV-VITA-102,-7.1485773908546,2.26847485538278,362,0,-3.733527004634296,estimated
FR,VV-VITA-104,-2.7190416924902996,1.3828241700001285,319,0,-3.0651861849732263,estimated
FR,VV-VITA-105,-7.8627792756252015,2.0131202154392844,346,7,-3.968715620386658,estimated
FR,VV-VITA-106,0.257642922207282,2.7389883097081675,155,15,-2.8777242711623856,estimated
FR,VV-VITA-107,1.4069640311309484,2.017320683669596,347,30,-2.457115405905276,estimated
FR,VV-VITA-109,-2.405000908120688,2.2479673927325172,337,14,-3.0996501649865316,estimated
FR,VV-VITA-111,-0.5998252206133262,2.581683074849939,295,12,-2.931597697607064,estimated
FR,VV-VITA-116,-1.1092013061006898,1.4987401998795753,302,7,-2.661575568523311,estimated
FR,VV-VITA-119,-0.7092573028050427,1.3191833140586442,281,23,-2.4272681515178673,estimated
FR,VV-VITA-121,-3.513353782730794,1.1221006161841267,351,14,-3.326096744395559,estimated
FR,VV-VITA-122,-2.881877324665887,2.4750717046000172,238,22,-3.1710661313935655,estimated
FR,VV-VITA-124,0.9041505066424584,1.4362078300950445,253,20,-2.0682066549518243,estimated
FR,VV-VITA-127,-6.504952778494748,1.9639272344069554,340,14,-3.769577546048735,estimated
FR,VV-VITA-129,-4.074369972513177,1.520538664567221,337,8,-3.4292140543050187,estimated
FR,VV-VITA-136,-2.6532182092198537,2.3652813270979434,198,7,-3.139624706556584,estimated
FR,VV-VITA-142,-3.0191454618743836,1.0967416081222416,311,8,-3.1333152868901273,estimated
FR,VV-VITA-143,-7.614330967032173,3.3964038472741023,162,1,-3.491235220699796,estimated
FR,VV-VITA-146,-5.781705561382487,2.4234895597702857,262,12,-3.513936473874472,estimated
FR,VV-VITA-151,-3.091914309407553,1.350321560893519,354,27,-3.1731614769658285,estimated
FR,VV-VITA-153,-3.5502426590167517,1.7699171811560328,285,12,-3.277348918686588,estimated
FR,VV-VITA-155,-2.22925149348766,1.057777156825713,337,9,-2.8028094410632347,estimated
FR,VV-VITA-157,-2.020734747287656,1.4448775582958726,348,4,-2.8819898497663092,estimated
FR,VV-VITA-158,3.195906791554123,2.2859959255103997,148,9,-2.366229146093665,estimated
FR,VV-VITA-159,0.021365678786272532,2.5302786392312524,247,16,-2.85315735319182,estimated
FR,VV-VITA-160,-4.377446359889867,3.657271076896603,129,0,-3.273712533509573,estimated
FR,VV-VITA-165,-2.2020272474933353,2.3220443235987815,298,17,-3.0796307288498452,estimated
FR,VV-VITA-166,-1.08383944548021,2.428717345977498,234,10,-2.9571315871489854,estimated
FR,VV-VITA-171,-3.7221461487136795,3.1879197193935,306,0,-3.24552778330446,estimated
FR,VV-VITA-172,-0.8786114266085777,2.0809112783065635,183,8,-2.848465669567615,estimated
FR,VV-VITA-173,-1.5895196318184397,1.4312496148925908,338,0,-2.7573310609926134,estimated
FR,VV-VITA-174,-5.623964148085547,3.1499693373558695,250,8,-3.3868213984671836,estimated
FR,VV-VITA-181,0.3217171175762156,3.088121781363982,142,9,-2.9379579899358044,estimated
FR,VV-VITA-183,0.5281889289542405,2.581841176027883,135,10,-2.8119373554635376,estimated
FR,VV-VITA-186,-0.8879145664220637,2.469906771288528,243,18,-2.9419938249770397,estimated
FR,VV-VITA-188,-2.345371992700308,1.5047879772062493,297,3,-2.9849329319092126,estimated
FR,VV-VITA-190,0.2829841907015833,3.0863143928421564,173,7,-2.940636158712151,estimated
FR,VV-VITA-197,-0.6234105055102467,1.5101961393372496,335,1,-2.542583772299576,estimated
FR,VV-VITA-198,-5.639024750137243,1.3082510227540218,351,7,-3.9768609756012165,estimated
FR,VV-VITA-199,4.197569001827793,3.1025721108132474,322,20,-2.6458825002696997,estimated
FR,VV-VITA-202,-6.422171732814715,2.354457534819426,264,16,-3.609843418430108,estimated
FR,VV-VITA-203,-3.4887659776822657,2.891657513714658,352,6,-3.2326547420857175,estimated
FR,VV-VITA-204,-5.830377184710672,3.0672836566367234,139,6,-3.411826482943416,estimated
FR,VV-VITA-206,1.6545127444202454,1.3973374470725346,226,15,-1.8060473274820554,estimated
FR,VV-VITA-207,-3.0958147501472864,1.4691777255477882,345,3,-3.178213313590107,estimated
FR,VV-VITA-208,-3.4309467054464164,2.050196173753704,223,8,-3.243672885949302,estimated
FR,VV-VITA-215,0.6168919868487694,3.481507698597406,321,20,-2.9740030543369294,estimated
FR,VV-VITA-216,-2.8625113412218,1.161272057166046,265,19,-3.080509303954801,estimated
FR,VV-VITA-222,-5.793966950836751,1.1717983845676077,361,8,-4.153654760017487,estimated
FR,VV-VITA-223,-1.8554195898698176,3.2941894618747876,271,7,-3.1164685942291523,estimated
FR,VV-VITA-224,-2.072223194269996,2.123911152964588,185,4,-3.0388636974535,estimated
FR,VV-VITA-225,-5.45718221076127,2.133326272551209,357,8,-3.5414859919205925,estimated
FR,VV-VITA-227,-3.4500153835205714,2.528926816083992,342,0,-3.235018902615262,estimated
FR,VV-VITA-228,4.303079543116937,2.8649844059225384,259,16,-2.5479802771459146,estimated
FR,VV-VITA-230,-2.5324845818419415,1.4953434052189907,315,21,-3.031747492424211,estimated
FR,VV-VITA-231,-9.563855913850619,1.5701214772194696,315,18,-4.752635384230121,estimated
FR,VV-VITA-237,-2.9385814946026647,1.611080084637545,312,2,-3.1453775069903043,estimated
FR,VV-VITA-243,-4.01555598410561,0.8139727560926936,357,10,-3.647716202876409,estimated
FR,VV-VITA-247,-1.706884116136342,2.5026323499297045,235,0,-3.0399993847433766,estimated
FR,VV-VITA-248,-1.774471802946873,1.0338138381061945,337,1,-2.598415649460636,estimated
FR,VV-VITA-249,-4.803507156555207,2.8794189983371443,260,21,-3.3473847792991713,estimated
FR,VV-VITA-250,-0.9658128604961624,1.3004912300746094,355,2,-2.4936322857591064,estimated
FR,VV-VITA-252,-2.8987920466907884,2.521271065629319,306,16,-3.1741447333072803,estimated
FR,VV-VITA-256,-6.681283209184211,2.186665583572971,341,14,-3.701520584316271,estimated
FR,VV-VITA-257,-4.15034962964813,2.963174031343188,300,1,-3.286285665288319,estimated
FR,VV-VITA-258,0.25357984831144176,1.5459620809505483,126,18,-2.347331646767119,estimated
FR,VV-VITA-259,2.3122724972045754,2.9026043557764067,261,10,-2.734446940139752,estimated
FR,VV-VITA-264,-2.419781079400121,2.7838094111742597,321,19,-3.1353564108785346,estimated
FR,VV-VITA-266,-2.9133232404626983,2.075808987023003,313,24,-3.1626374448692953,estimated
FR,VV-VITA-274,-2.9404370366571895,2.6554813226600835,165,6,-3.1813825374675866,estimated
FR,VV-VITA-276,-0.22308369442706844,1.3990805401105961,356,0,-2.3490351006275665,estimated
FR,VV-VITA-277,2.298044614806845,2.366716870269983,255,12,-2.5268435556284685,estimated
FR,VV-VITA-284,-1.8582722077082345,1.602602317872315,312,0,-2.8904290598591973,estimated
FR,VV-VITA-286,-0.9826977268640289,1.4423696708422737,329,21,-2.5951479727823537,estimated
FR,VV-VITA-287,-5.998463228402476,2.2950234230480566,175,12,-3.5728146185173495,estimated
FR,VV-VITA-295,-4.083180123360473,1.3661773485354967,311,0,-3.4688561189468428,estimated
FR,VV-VITA-298,-0.006957385180260393,3.3811095478532516,214,17,-3.0011740886279585,estimated
FR,VV-VITA-301,-7.435801795643472,2.6038073148144267,253,12,-3.650227046008469,estimated
FR,VV-VITA-303,1.648389089957905,2.5925008240121215,249,10,-2.696859563839338,estimated
FR,VV-VITA-304,-3.9340972964200067,1.6012382091973265,284,0,-3.3795553210674907,estimated
FR,VV-VITA-307,-4.632649982802669,2.7523116360027284,293,10,-3.343115828681357,estimated
FR,VV-VITA-308,0.6173364671830139,1.20785151588165,241,1,-1.863109908189316,estimated
FR,VV-VITA-31,-1.4154545426382719,2.144034568498628,176,8,-2.9451185179626136,estimated
FR,VV-VITA-310,-3.435925863301712,3.5505770849801848,259,18,-3.221855369831254,estimated
FR,VV-VITA-311,-6.162910587753552,1.2739469880284433,335,0,-4.17676083862643,estimated
FR,VV-VITA-313,-3.779279607827428,1.5105809118190148,338,12,-3.355403278074824,estimated
FR,VV-VITA-314,-3.873958544594015,1.4201660735899002,366,14,-3.395951226384457,estimated
FR,VV-VITA-316,0.22409327429373288,3.4895112466219693,316,21,-2.9989788442012726,estimated
FR,VV-VITA-317,-2.6924509394619913,2.2402087739926975,159,7,-3.138147256878483,estimated
FR,VV-VITA-318,-6.507800421207024,2.9173604571902527,292,22,-3.4890682837069225,estimated
FR,VV-VITA-319,1.412793936858816,2.142592241842794,250,14,-2.52900471102707,estimated
FR,VV-VITA-320,-3.683343928992706,1.3447937990605845,328,1,-3.3529683748897394,estimated
FR,VV-VITA-326,-5.204379398071846,2.850921687344012,351,21,-3.3854929437047963,estimated
FR,VV-VITA-329,-4.447313620248462,2.2572443387717898,296,14,-3.3749531536403135,estimated
FR,VV-VITA-333,0.7581512508215921,3.6561672968092234,235,15,-2.9867488263496904,estimated
FR,VV-VITA-336,1.4668090842199348,6.359302016279864,296,14,-3.118699381577658,estimated
FR,VV-VITA-338,-2.6118542280168593,1.1643035591880033,151,9,-2.9885457037187004,estimated
FR,VV-VITA-339,-5.430626323060945,1.271389410182714,363,0,-3.938722162958699,estimated
FR,VV-VITA-340,1.0030316096420842,1.3856162341329277,174,9,-1.979309214757948,estimated
FR,VV-VITA-341,-1.6886139887298597,1.6958269650283282,163,1,-2.8804856182149825,estimated
FR,VV-VITA-342,-2.7409212289585665,1.9608340433687401,238,0,-3.128630048871612,estimated
FR,VV-VITA-343,-1.5742535485732818,2.978843480230805,142,0,-3.074629020274215,estimated
FR,VV-VITA-344,-3.1422356063450656,0.44699647145813026,152,0,-3.155578663022148,estimated
FR,VV-VITA-345,-6.860828158446443,2.8306259995202474,307,20,-3.536690745317528,estimated
FR,VV-VITA-346,-3.241050076751313,2.564446752273044,322,23,-3.211923567833046,estimated
FR,VV-VITA-349,-1.6024486169746173,1.8944297559719316,241,11,-2.9183039105710935,estimated
FR,VV-VITA-351,0.03554207100061875,2.76511356999601,202,9,-2.9041897458717796,estimated
FR,VV-VITA-352,-5.182375575944514,1.459279612531805,177,1,-3.7431822616741917,estimated
FR,VV-VITA-354,-1.8709536633702188,1.4287192632355141,357,0,-2.8347973442075074,estimated
FR,VV-VITA-355,-2.9031280440732217,1.1115873993478704,366,0,-3.089238952422149,estimated
FR,VV-VITA-355-V,-9.649477852134009,2.5351988908803937,142,0,-3.914460316665369,estimated
FR,VV-VITA-356,-3.038348297610793,1.1362766607249624,340,6,-3.1437959593542333,estimated
FR,VV-VITA-357,0.3219046988358507,1.4252294228848938,172,13,-2.218741083150456,estimated
FR,VV-VITA-361,-7.61000878093598,1.9412690321617456,179,9,-3.9722276115656032,estimated
FR,VV-VITA-362,-5.649804076454964,1.9686985252719726,165,9,-3.622337437901217,estimated
FR,VV-VITA-363,-6.701394168334863,1.8385292447795265,309,17,-3.870983064644326,estimated
FR,VV-VITA-364,-4.727016535345312,2.553019328602788,359,0,-3.37281618750821,estimated
FR,VV-VITA-365,-1.3359873437794068,2.051696017241068,138,13,-2.9121454095502393,estimated
FR,VV-VITA-366,-1.4354115265965832,1.830041296212561,222,13,-2.8695773345313005,estimated
FR,VV-VITA-368,-1.4449056475896391,2.3845146997678874,132,8,-2.9929858250586623,estimated
FR,VV-VITA-370,-5.690514520858334,1.2994471232187246,347,22,-4.000404441849846,estimated
FR,VV-VITA-371,-2.4169213453804597,2.7607719790982297,201,13,-3.133978170340783,estimated
FR,VV-VITA-373,3.689117270778374,2.632311457702317,157,0,-2.5014867765782833,estimated
FR,VV-VITA-376,-1.6500654511269857,1.2178840007141332,366,0,-2.666294501646421,estimated
FR,VV-VITA-377,1.336492597728917,1.789752084475156,256,11,-2.308123051299554,estimated
FR,VV-VITA-378,-4.247866305866951,1.844506056171196,255,0,-3.4045513569775974,estimated
FR,VV-VITA-379,-0.2037956087004949,1.9839918226911997,258,12,-2.705521729632853,estimated
FR,VV-VITA-38,-2.9994585612264864,2.21536418926744,228,14,-3.1794071251420437,estimated
FR,VV-VITA-381,0.5222513681869637,3.2054928296208587,287,0,-2.941672971432131,estimated
FR,VV-VITA-382,-2.478594704867356,1.6267718984549024,189,0,-3.0404318085745308,estimated
FR,VV-VITA-385,-10.818226361863191,4.508592071165867,205,11,-3.4935384095059754,estimated
FR,VV-VITA-388,-3.5895811456332476,1.943720573990751,186,15,-3.274424348583042,estimated
FR,VV-VITA-389,1.5805199704230777,1.4144216780763639,352,7,-1.8511475163352538,estimated
FR,VV-VITA-39,-2.2764171058510265,2.6944103655449214,274,12,-3.11682225228624,estimated
FR,VV-VITA-391,-2.3139681839899513,1.5154255330541804,249,0,-2.9792108527768146,estimated
FR,VV-VITA-392,-3.9642704176052037,4.046457021728297,133,0,-3.243261671756845,estimated
FR,VV-VITA-395,-5.073200647382012,1.55706525223028,266,7,-3.667268459004732,estimated
FR,VV-VITA-46,-8.681874903585847,2.8501439947353147,234,20,-3.6942443199977797,estimated
FR,VV-VITA-50,3.062578818344113,1.9178092992377835,239,12,-2.0981682848936583,estimated
FR,VV-VITA-57-V2,0.4200584863773361,1.5273462290899076,121,7,-2.2893963147159027,estimated
FR,VV-VITA-63,-3.115158862572097,1.5794861065735786,306,9,-3.185962537001318,estimated
FR,VV-VITA-86,-7.227254477195763,2.4547881516940726,345,12,-3.6748751005696665,estimated
FR,VV-VITA-88,-1.9989023546782425,1.7220289217403069,233,9,-2.9536591191160526,estimated
FR,VV-VITA-90,-2.960069104427003,2.3022266914542877,361,7,-3.1761595318815945,estimated
FR,VV-VITA-93,-5.683136889619238,4.264611742747508,270,18,-3.3115979510796314,estimated
FR,VV-VITA-94,-0.4967842675135845,2.7762136179290478,217,17,-2.9559536102647264,estimated
FR,_default,-3.2084191132945215,,0,0,-3.2084191132945215,country-default
GB,2R-49NC-R697,-3.8320737775222415,1.5163103660834003,361,21,-2.49009957130482,estimated
GB,BJ-E223-8EKW,-1.6626346190179693,0.5511144420084766,340,14,-1.930222107842471,estimated
GB,CW-KVIN-V39Y,-1.1226786513330802,0.8355722531885631,361,29,-1.862138859648056,estimated
GB,NX-CVPF-VCEZ,8.723461771627857,7.180485446019417,317,0,-2.1861090461770027,estimated
GB,TU-QNYD-JRRX,-2.988652675528519,1.0978494305252835,336,26,-2.440755649197299,estimated
GB,VV-ALO-06,-6.79338295197409,1.356145232917221,332,29,-3.045884348091095,estimated
GB,VV-VITA-101,-0.4332328773840751,2.3686697692481844,358,34,-2.1500250313483855,estimated
GB,VV-VITA-102,-0.8307009976063171,5.463304202793211,330,0,-2.2488289626938065,estimated
GB,VV-VITA-105,-5.1284177179042265,4.332211521556077,217,17,-2.324106329107683,estimated
GB,VV-VITA-106,1.1152864647231886,5.27823467276799,221,1,-2.2212119306618177,estimated
GB,VV-VITA-107,0.5415887222835898,4.733641552964714,279,24,-2.219882092806919,estimated
GB,VV-VITA-109,-6.387259756259462,6.122682363532934,170,5,-2.308580203777365,estimated
GB,VV-VITA-116,-1.0839014435914631,4.548318514502078,357,7,-2.245526417001279,estimated
GB,VV-VITA-119,-8.141126662270624,1.5624232170261314,311,29,-3.062266829614462,estimated
GB,VV-VITA-124,2.4525566404933468,4.870090527261046,343,7,-2.19213364695288,estimated
GB,VV-VITA-127,-1.2243917063759222,0.7319782210174488,298,29,-1.8328772369593191,estimated
GB,VV-VITA-129,11.263641093703052,5.0451666408572615,223,23,-2.06680041623214,estimated
GB,VV-VITA-146,-0.798680824251444,1.073707091596272,326,9,-1.9013699755535984,estimated
GB,VV-VITA-153,-3.326913265446304,2.8215228372712144,187,15,-2.3155516487400205,estimated
GB,VV-VITA-155,-1.0040323529055697,1.2994063882598148,261,11,-2.0338492623344377,estimated
GB,VV-VITA-157,-1.0761477017844145,0.9760947663822535,363,25,-1.926018877754853,estimated
GB,VV-VITA-158,2.792116536006532,3.0933412176970023,270,27,-2.0726534055108683,estimated
GB,VV-VITA-159,-3.6172784056359233,1.4925839992639223,283,37,-2.464744558748839,estimated
GB,VV-VITA-165,2.732111881434992,5.443915360469262,169,12,-2.2033325918461806,estimated
GB,VV-VITA-166,-2.000121273383667,1.0843493834486053,343,24,-2.2015175630197312,estimated
GB,VV-VITA-168,-3.6175461920976177,3.380310674712825,209,18,-2.310708286380605,estimated
GB,VV-VITA-170,-5.622266542674098,3.825905896175773,358,16,-2.3523817386550423,estimated
GB,VV-VITA-171,3.461176711832356,4.503366111195525,175,12,-2.1610210769665006,estimated
GB,VV-VITA-172,4.215582214616626,3.7634378401888187,198,21,-2.0966329678438504,estimated
GB,VV-VITA-173,-3.2348829645874466,1.0241108628125857,297,16,-2.5255259828351253,estimated
GB,VV-VITA-174,-0.2680858009768946,1.0862849593584447,348,17,-1.777903513767177,estimated
GB,VV-VITA-183,-3.7910242544524277,4.608673885875532,334,4,-2.2939335128011935,estimated
GB,VV-VITA-186,-2.9507199315714514,2.812607796472574,282,40,-2.2985058191331746,estimated
GB,VV-VITA-188,7.569551839145086,3.7117401185966705,350,20,-2.0014377474499883,estimated
GB,VV-VITA-189,6.1694933847642925,4.236673591217336,148,13,-2.0910730741033197,estimated
GB,VV-VITA-190,-8.455354999763937,8.202403474434815,188,4,-2.301951427331135,estimated
GB,VV-VITA-197,0.49149939699197553,8.07718895262348,268,2,-2.250922509073084,estimated
GB,VV-VITA-198,-5.0819202244650405,3.3463629079681665,298,27,-2.3599071489056227,estimated
GB,VV-VITA-202,-1.5332950995284365,1.0527823325182348,357,22,-2.0788409667218524,estimated
GB,VV-VITA-204,-1.378815382614524,3.9439875605989294,265,11,-2.245687915290199,estimated
GB,VV-VITA-206,-0.4043291446232767,1.033751546779879,326,19,-1.7762550466843419,estimated
GB,VV-VITA-208,-1.4978599336199099,3.345232611935862,327,19,-2.241586112759967,estimated
GB,VV-VITA-215,-3.7535783476533706,3.683458744851694,284,13,-2.3077249950981846,estimated
GB,VV-VITA-216,8.868749269015648,2.6596461261687083,302,26,-1.696085150475763,estimated
GB,VV-VITA-222,-0.7729261657744919,3.0001664568589135,342,34,-2.206125893230345,estimated
GB,VV-VITA-223,10.742100339672378,5.330724035379394,202,25,-2.094319049077543,estimated
GB,VV-VITA-224,-4.720681207013524,3.632273780176123,178,23,-2.336079388857243,estimated
GB,VV-VITA-227,-2.064397021692149,1.2294857062079765,265,26,-2.2261002060360036,estimated
GB,VV-VITA-228,-0.09464497287290669,4.166789833405156,263,18,-2.22019365637864,estimated
GB,VV-VITA-230,-5.292469028726454,1.3272128991063654,311,28,-2.8064639068424784,estimated
GB,VV-VITA-231,-2.668487434588196,1.0448646527987953,326,10,-2.371110930993209,estimated
GB,VV-VITA-237,-0.29387988081532346,1.1103054243416417,340,21,-1.7999870619783271,estimated
GB,VV-VITA-243,-4.704626411018668,1.011541668288308,336,21,-2.929965365803761,estimated
GB,VV-VITA-247,6.627297673922517,7.696221735354051,255,11,-2.2099594810653307,estimated
GB,VV-VITA-248,-4.627224222395895,1.8345212169458907,323,15,-2.5077243580782627,estimated
GB,VV-VITA-249,1.8544107496365296,3.2270801958419675,254,31,-2.1210690773077334,estimated
GB,VV-VITA-250,-2.365070930942443,0.9719629346178149,301,17,-2.2952440575620305,estimated
GB,VV-VITA-252,-6.849863333022432,5.149948796330214,179,2,-2.332103370032042,estimated
GB,VV-VITA-256,-1.6571864226010453,0.8871950826278407,351,27,-2.0676531239222657,estimated
GB,VV-VITA-257,-5.755606672222558,4.5864082901435665,339,25,-2.3292543701821553,estimated
GB,VV-VITA-258,-0.20823457845508422,1.8941043654726362,231,31,-2.0687573684969554,estimated
GB,VV-VITA-262,-4.380463176980636,1.7438813336303904,333,13,-2.502979410423524,estimated
GB,VV-VITA-264,3.7359241088720654,3.212203694793595,165,18,-2.052549907057737,estimated
GB,VV-VITA-265,1.050020390979558,3.2502985520713725,227,25,-2.1511626546778713,estimated
GB,VV-VITA-266,-2.70067891069865,0.8086461156295592,324,18,-2.426983228217125,estimated
GB,VV-VITA-274,3.4024677451691994,7.334566012713174,214,24,-2.2269899161491673,estimated
GB,VV-VITA-276,-1.6667419611712049,0.698912904811499,360,15,-2.0034809464719645,estimated
GB,VV-VITA-277,-3.5559202941625925,2.319084013629323,361,32,-2.3525219569854166,estimated
GB,VV-VITA-284,-1.0046375237065701,2.168834006745519,208,28,-2.1721168707716303,estimated
GB,VV-VITA-287,-0.59157707672683,4.292365612949882,298,11,-2.232937216921912,estimated
GB,VV-VITA-295,-2.9349019752568686,3.485674623034009,303,35,-2.2873629159358266,estimated
GB,VV-VITA-297,-2.9594004907129166,0.9004155471476195,308,22,-2.4888470487278798,estimated
GB,VV-VITA-301,-6.864294720455445,4.525984305205512,134,18,-2.351206986803215,estimated
GB,VV-VITA-304,6.825766292330479,3.582131532903083,204,26,-2.0039557899665636,estimated
GB,VV-VITA-308,2.543639443734424,2.688132518807878,186,28,-2.025298123585054,estimated
GB,VV-VITA-31,4.496484813607098,2.9285853921738743,324,35,-1.978410607594343,estimated
GB,VV-VITA-310,5.095988651782139,2.836960818323208,304,31,-1.9331459527429435,estimated
GB,VV-VITA-311,-4.26206231271067,1.1084533638877818,358,18,-2.740396408315303,estimated
GB,VV-VITA-313,-3.9542490007123443,1.0261255230160338,343,22,-2.7163800033608654,estimated
GB,VV-VITA-314,0.2968129219928647,1.1495163060499958,361,36,-1.6917410203264631,estimated
GB,VV-VITA-316,-3.6114080875061503,3.604376475560664,267,11,-2.3054168998384816,estimated
GB,VV-VITA-317,-12.624437097423298,5.481772479447996,319,5,-2.3970884305544837,estimated
GB,VV-VITA-318,9.933977817608696,10.896241570683676,124,15,-2.2278349371495456,estimated
GB,VV-VITA-319,-4.615096726884504,4.521779489977737,179,13,-2.3100832676871352,estimated
GB,VV-VITA-320,-2.325035886390422,1.0191472697071418,343,26,-2.2826058072835256,estimated
GB,VV-VITA-326,-2.3454805835786185,2.3755906150110753,282,27,-2.2719697265975163,estimated
GB,VV-VITA-329,-3.8280384228628987,0.9921554488972812,317,20,-2.7036233701919477,estimated
GB,VV-VITA-336,9.49014819010501,4.221048116376201,177,22,-2.0200505831440734,estimated
GB,VV-VITA-338,2.836699228777576,2.237438132274833,195,35,-1.9049350486783607,estimated
GB,VV-VITA-339,-1.7655087617950305,0.9613625138780304,360,11,-2.1202652166221236,estimated
GB,VV-VITA-341,2.2673180262221906,4.250105677971898,288,25,-2.1730255151381077,estimated
GB,VV-VITA-342,2.0460328023733476,9.4540489767678,186,9,-2.2486233965094375,estimated
GB,VV-VITA-344,-0.5180936738499298,0.6187361852766928,162,17,-1.393208439019626,estimated
GB,VV-VITA-346,-0.5065413247114289,4.65149980863151,302,21,-2.2364286079655975,estimated
