sku,asin,amazon-store,product-name,brand,your-price,sales-price,currency,estimated-referral-fee-per-unit,estimated-variable-closing-fee,expected-domestic-fulfilment-fee-per-unit,COGS
VV-VITA-259,B09C6FWGJR,IT,"FUNGHI MEDICINALI | Con Reishi, Cordyceps, Shiitake, Lions Mane, Agaricus e Chaga | Testato in Laboratorio (anche per Nichel) | Estratti Altamente Dosati) | Vegan | Vegavero®",Vegavero,27.99,27.99,EUR,4.2,0,4.13,8.47
VV-VITA-259,B09C6FWGJR,FR,"Complexe Champignons 2000 mg | UNIQUE : Extraits Puissants | Hericium, Reishi, Cordyceps CS-4, Shiitake, Chaga, Agaricus | Système Immunitaire | 120 Gélules | Vegan | Vegavero®",Vegavero,25.9,25.9,EUR,3.89,0,4.56,8.47
VV-VITA-259,B09C6FWGJR,DE,"Mushroom Complex | 6 Vitalpilze: Reishi, Cordyceps, Shiitake, Chaga, Hericium, Agaricus | Premium: Beta-Glucane + Polysaccharide | Laborgeprüft | Vegan - Pur | Deutsche Produktion von Vegavero",Vegavero,25.9,25.9,EUR,3.89,0,3.12,8.47
VV-VITA-259,B09C6FWGJR,GB,"Vegavero Mushroom Complex | High Strength Extracts | Reishi, Cordyceps, Chaga, Lions Mane, Shiitake & Agaricus | NO Additives | 120 Capsules | Vegan",Vegavero,23.99,23.99,GBP,3.6,0,2.91,8.47
VV-VITA-231,B08XZLYCZ5,IE,"Vegavero Myo-Inositol D-Chiro-Inositol Complex | with Coenzyme Q10, Zinc, Vitamin B6, Chromium & Folic Acid (Quatrefolic) | PCOS Supplement | NO Additives | 120 Capsules | Vegan",Vegavero,26.99,26.99,EUR,4.05,0,1.53,7.05
VV-VITA-231,B08XZLYCZ5,NL,"Vegavero INOSITOL COMPLEX | Myo-Inositol & D-Chiro-Inositol, Foliumzuur (Quatrefolic®), Co-enzym Q10, Chroom, Zink | Veganistisch en zonder toevoegingen",Vegavero,23.99,23.99,EUR,3.6,0,3.47,7.05
VV-VITA-231,B08XZLYCZ5,ES,Vegavero Myo Inositol | PCOS | Con D-Chiro + 5-MTHF + Vitaminas | OVARIOS POLIQUÍSTICO | Sin Aditivos | 120 Cápsulas,Vegavero,29.9,29.9,EUR,4.49,0,3.52,7.05
VV-VITA-231,B08XZLYCZ5,IT,"Vegavero Integratore INOSITOLO | Myo & D Chiro Inositol, Folato 5-MTHF, Cromo, Zinco e Vitamina B6 | PCOS e Ovaio Policistico | Certificato in Laboratorio",Vegavero,29.99,29.99,EUR,4.5,0,4.13,7.05
VV-VITA-231,B08XZLYCZ5,FR,"Vegavero Myo Inositol Complex | SOPK | Avec D-Chiro-Inositol, Q10, Zinc, Chrome, Vitamine B6 et B9 (Acide Folique Quatrefolic®) | Sans Additifs et Vegan | 120 Gélules",Vegavero,28.9,28.9,EUR,4.34,0,4.56,7.05
VV-VITA-231,B08XZLYCZ5,DE,"Vegavero Inositol Komplex | Myo-Inositol & D-Chiro-Inositol, Folsäure (Quatrefolic), Chrom, Coenzym Q10, Zink | Hormon Balance* bei PCOS | Vegan & Ohne Zusätze | 120 Kapseln",Vegavero,26.9,26.9,EUR,4.04,0,3.12,7.05
VV-VITA-231,B08XZLYCZ5,GB,"Vegavero Myo-Inositol & D-Chiro Complex | Complete Formula with CoQ10, Zinc, Vitamin B6, Chromium & Folate (Quatrefolic) | 40:1 Ratio | PCOS Supplement | NO Additives, Lab-Tested | Vegan",Vegavero,26.99,26.99,GBP,4.05,0,2.91,7.05
VV-VITA-216,B08NPF3LJ7,IE,Vegavero Kudzu Root | 6000 mg (10:1) High Strength Extract 8% Isoflavones | NO Additives | 180 Capsules | Plus Avena Sativa & Vitamin C | Alcohol Detox | Midlife Supplement | Vegan,Vegavero,19.99,19.99,EUR,3,0,1.36,5.56
VV-VITA-216,B08NPF3LJ7,ES,Kudzu 6000 mg | Dejar de Fumar & Remedio Resaca | Con Avena + Acerola | Sin Aditivos | Con Isoflavonas & Vitamina C Natural | 180 Cápsulas | Extracto Raíz | Vegavero,Vegavero,20.9,20.9,EUR,3.14,0,3.52,5.56
VV-VITA-216,B08NPF3LJ7,IT,"KUDZU Vegavero ® | 6.000 mg (10:1) | 180 capsule | 8% Isoflavoni | con Vitamina C da Acerola | Alto Dosaggio | Integratore per Menopausa, Ansia e Astinenza | Vegan",Vegavero,22.99,22.99,EUR,3.45,0,4.13,5.56
VV-VITA-216,B08NPF3LJ7,FR,KUDZU Plus Vegavero® | 600 mg d'Extrait (10:1) | Standardisé en ISOFLAVONES | Avec Vitamine C Naturelle | Sans Additifs | 180 Gélules | Antioxydant Puissant + Anti Tabac | VEGAN,Vegavero,23.9,23.9,EUR,3.59,0,4.56,5.56
VV-VITA-216,B08NPF3LJ7,DE,Kudzu Kapseln hochdosiert | Premium: 6.000 mg Pulver aus 600 mg Extrakt | Mit Haferkraut + Vitamin C | Isoflavone | Laborgeprüft | Vegan - ohne Zusatzstoffe | Deutsche Produktion Vegavero,Vegavero,19.9,19.9,EUR,2.99,0,2.78,5.56
VV-VITA-198,B08GCTM58N,IE,"Vegavero Bromelain 650 mg | High Strength - 2500 GDU/g | Gastro-Resistant DrCaps | NO Additives, Lab-Tested | Pure Pineapple Enzyme | 120 Capsules | Vegan",Vegavero,19.99,19.99,EUR,3,0,1.36,7.04
VV-VITA-198,B08GCTM58N,NL,Vegavero Bromelaïne | 650 mg (3120 F.I.P - 1560 GDU) per capsule | Enterisch gecoate | Laboratorium getest | Enzymen uit ananas | Veganistisch - Geen toevoegingen,Vegavero,19.99,19.99,EUR,3,0,3.23,7.04
VV-VITA-198,B08GCTM58N,ES,Bromelina Vegavero | ALTA DOSIS 2500 GDU | Enzimas Digestivas Potentes de Extracto de Piña | 120 Cápsulas Gastrorresistentes DrCaps | 100% Vegano & Sin Aditivos,Vegavero,17.9,17.9,EUR,2.69,0,3.23,7.04
VV-VITA-198,B08GCTM58N,IT,Vegavero BROMELINA Forte Drenante | 1.300 mg (5.000 F.I.P./g) | con Capsule Gastroresistenti Drcaps | Enzima digestivo dell’Ananas | Integratore Diuretico | Vegan,Vegavero,19.99,19.99,EUR,3,0,3.59,7.04
VV-VITA-198,B08GCTM58N,FR,Bromelaine Pure 1300 mg Vegavero® | Dosage Élevé : 2500 GDU/g | SANS ADDITIFS | Enzymes Digestives | Digestion difficile | Gélules gastro-résistantes DRcaps® | 120 Gélules | VEGAN,Vegavero,21.9,21.9,EUR,3.29,0,4.56,7.04
VV-VITA-198,B08GCTM58N,DE,Bromelain hochdosiert | bis zu 1300 mg am Tag | (3250 F.I.P - 1625 Gdu) pro Kapsel | magensaftres. DRCaps | Laborgeprüft | Eaus Ananas | Vegan - Ohne Zusatzstoffe | Dt. Produktion Vegavero,Vegavero,19.9,19.9,EUR,2.99,0,2.78,7.04
VV-VITA-198,B08GCTM58N,GB,"Vegavero Bromelain 650 mg | High Strength - 2500 GDU/g | Gastro-Resistant DrCaps | NO Additives, Lab-Tested | Pure Pineapple Enzyme | 120 Capsules | Vegan",Vegavero,21.95,21.95,GBP,3.29,0,2.91,7.04
VV-VITA-197,B08DDBGBZG,IE,Vegavero Guggul Capsules 7500 mg | From 15:1 Extract | Dried Resin | NO Additives | Lab-Tested | 120 Capsules | Vegan,Vegavero,18.95,18.95,EUR,2.84,0,1.36,8.36
VV-VITA-197,B08DDBGBZG,NL,Vegavero Guggul capsules | 500 mg extract (15:1) - 5% Guggulsteron | Grondstof uit India | Laboratorium getest | 120 capsules | Veganistisch - zonder toevoegingen,Vegavero,22.99,22.99,EUR,3.45,0,3.47,8.36
VV-VITA-197,B08DDBGBZG,ES,Guggul Vegavero | La Dosis Más Alta: 7500mg | 120 Cápsulas | 5% de Guggulsteronas | Libre de Aditivos | Vegano | Colesterol & Tiroides | Suplemento Ayurveda,Vegavero,21.9,21.9,EUR,3.29,0,3.52,8.36
VV-VITA-197,B08DDBGBZG,IT,GUGGUL Vegavero® | 7.500 mg (15:1) | 120 capsule | con 5% di Guggulsteroni | Resina di Mirra | Medicina Ayurveda | Vegan,Vegavero,25.9,25.9,EUR,3.89,0,4.13,8.36
VV-VITA-197,B08DDBGBZG,FR,Guggul PREMIUM Vegavero® | 120 Gelules (4 mois) | 5% de Guggulstérones | Cholesterol + Antioxydant Puissant | DOSE LA PLUS ELEVEE: 500 mg d'Extrait | Sans Additifs et VEGAN,Vegavero,25.9,25.9,EUR,3.89,0,4.56,8.36
VV-VITA-197,B08DDBGBZG,DE,Guggul Kapseln Ayurveda | Premium: 500 mg Extrakt (15:1) - 5% Guggulsterone | Rohstoff aus Indien | Laborgeprüft | 120 Stück | Vegan - ohne Zusatzstoffe | Deutsche Produktion von Vegavero,Vegavero,24.9,24.9,EUR,3.74,0,3.12,8.36
VV-VITA-197,B08DDBGBZG,GB,Vegavero Guggul Capsules 7500 mg | From 15:1 Extract | Dried Resin | NO Additives | Lab-Tested | 120 Capsules | Vegan,Vegavero,18.95,18.95,GBP,2.84,0,2.67,8.36
VV-VITA-151,B07WH27VXM,NL,"Vegavero Vrouwelijke balans | 180 capsules | Hormoonbalans | Kuisbes, vrouwenmantel, ijzer, Quatrefolic® foliumzuur, Actrisave® | Cyclusbalans | Vegan | Zonder additieven",Vegavero,21.99,21.99,EUR,3.3,0,3.47,8.09
VV-VITA-151,B07WH27VXM,ES,"Vegavero Female Balance | Síndrome Premenstrual (PMS) y Acné Hormonal | Sauzgatillo (Vitex Agnus Castus), Acido Folico, Maca Roja, Magnesio | 180 Cápsulas | Sin Aditivos & Vegano",Vegavero,27.9,27.9,EUR,4.19,0,3.52,8.09
VV-VITA-151,B07WH27VXM,IT,"Vegavero FEMALE BALANCE | 180 capsule | per Squilibrio Ormonale con Agnocasto, Maca, Magnesio, Acido Folico, Vitamine e Minerali | Amenorrea e PMS | Vegan e Senza Additivi",Vegavero,24.69,24.69,EUR,3.7,0,4.13,8.09
VV-VITA-151,B07WH27VXM,FR,"Vegavero Reequilibrage Hormonal Femme | Avec Gattilier, Maca, Acide Folique | SPM + Dérèglement Hormone œstrogène | 180 Gélules | Vegan & Sans Additifs",Vegavero,27.9,27.9,EUR,4.19,0,4.56,8.09
VV-VITA-151,B07WH27VXM,DE,"Vegavero Female Balance | 180 Kapseln | Mönchspfeffer, Frauenmantel, Eisen, Quatrefolic Folsäure, Actrisave | Zyklus Gleichgewicht | Vegan | Ohne Zusätze",Vegavero,23.9,23.9,EUR,3.59,0,3.12,8.09
VV-VITA-109,B077QQ2XV8,ES,Detox Higado Vegavero | 3300 mg Cardo Mariano + Alcachofa + Diente de León | 80% Silimarina + 40% colina | Depurativo Hígado Graso + Diuretico + Digestion | Sin Aditivos | Vegano| 120 Cápsulas,Vegavero,22.9,22.9,EUR,3.44,0,3.52,5.41
VV-VITA-109,B077QQ2XV8,IT,"Detox FEGATO Vegavero® | Cardo Mariano, Carciofo, Tarassaco, Cicoria e Colina | Depurante + Disintossicante | Con Silimarina e Cinarina | 120 capsule | Vegan",Vegavero,22.99,22.99,EUR,3.45,0,4.13,5.41
VV-VITA-109,B077QQ2XV8,FR,DETOX FOIE | Chardon Marie + Pissenlit + Artichaut + Choline | 80% De Silymarin | 120 Gélules | Détoxifiant Hépatique + Digestion | 100% NATUREL | Sans Additifs | VEGAN | Vegavero®,Vegavero,18.9,18.9,EUR,2.84,0,4.56,5.41
VV-VITA-109,B077QQ2XV8,DE,"Leber Komplex Vegavero | Mariendistel, Artischocke, Löwenzahn, Cholin & Zichorie | Mit Silymarin & Cynarin | Hochdosierte Extrakte | Leber & Fettstoffwechsel* | Vegan & Ohne Zusätze | 120 Kapseln",Vegavero,18.9,18.9,EUR,2.84,0,2.78,5.41
VV-VITA-109,B077QQ2XV8,GB,"Vegavero Liver Support Supplements | with Artichoke, Chicory & Choline | Natural Cleanse Detox and Repair | NO Additives | 120 Vegan Capsules",Vegavero,16.99,16.99,GBP,2.55,0,2.67,5.41
VV-VITA-106,B076MKZHV4,IE,"Vegavero Black Garlic Capsules 22,500 mg | High Strength 15:1 Extract | Odourless & Fermented | Standardised SAC | NO Additives, Lab-Tested | 120 Capsules | Vegan",Vegavero,19.99,19.99,EUR,3,0,1.36,6.92
VV-VITA-106,B076MKZHV4,NL,"Vegavero Zwarte Knoflookcapsules | 11.250 mg dagelijkse dosis | Uittreksel (15:1) | 0,2% S-allylcysteïne (SAC) | Laboratorium getest | 120 capsules | Veganistisch & zonder toevoegingen",Vegavero,22.99,22.99,EUR,3.45,0,3.47,6.92
VV-VITA-106,B076MKZHV4,ES,Ajo Negro 22.500 mg SIN OLOR | ALTA DOSIS | Extracto Natural Fermentado | Potente Antioxidante + Sistema Inmune | 120 cápsulas | 100% Vegano y Sin Aditivos | Vegavero,Vegavero,24.9,24.9,EUR,3.74,0,3.52,6.92
VV-VITA-106,B076MKZHV4,IT,Aglio Nero Fermentato | 22.500 mg (15:1) | con 0.2% di SAC (S-allicisteina) | Capsule Inodore | Vegano e Senza Additivi | Vegavero®,Vegavero,23.99,23.99,EUR,3.6,0,4.13,6.92
VV-VITA-106,B076MKZHV4,FR,"AIL NOIR Fermenté 22.500 mg/jour | Avec 0,2% S-allyl-cystéine (SAC) | Sans Additifs & VEGAN | 120 Gélules | Vegavero®",Vegavero,24.9,24.9,EUR,3.74,0,4.56,6.92
VV-VITA-106,B076MKZHV4,DE,"Schwarzer Knoblauch Kapseln | Entspricht 22.500 mg Tagedosis | Extrakt (15:1) | 0,2% S-Allylcystein (SAC) | Laborgeprüft | 120 Stück | Vegan & ohne Zusätze | Deutsche Produktion von Vegavero",Vegavero,22.9,22.9,EUR,3.44,0,3.12,6.92
VV-VITA-104,B075T7T17G,NL,Vegavero Echinacea purpurea extract 750 mg | Laboratorium getest | 120 capsules | Veganistisch en ZONDER chemische toevoegingen,Vegavero,15.99,15.99,EUR,2.4,0,3.23,5.07
VV-VITA-104,B075T7T17G,ES,Equinácea Vegavero | Extracto 2900 mg | 4% Polifenoles | Vegano & Sin Aditivos | Sistema Inmunitario + Resfriado + Vías respiratorias | 120 Cápsulas,Vegavero,19.9,19.9,EUR,2.99,0,3.23,5.07
VV-VITA-104,B075T7T17G,IT,ECHINACEA | 2.900 mg (4:1) | 4% di Polifenoli | Dall’Europa | Integratore per Difese Immunitarie Adulti | 120 capsule (4 Mesi di Fornitura) | Vegan | Vegavero,Vegavero,21.99,21.99,EUR,3.3,0,4.13,5.07
VV-VITA-49,B01FFWYDVO,ES,"Hierro Suplemento Vegavero® | Vegano | Vitamina C, B12 y Ácido Fólico | Anemia + Energía + Cansancio | Bisglicinato de Hierro | 120 Cápsulas",Vegavero,20.9,20.9,EUR,3.14,0,3.52,6.7
VV-VITA-49,B01FFWYDVO,IT,"Integratore FERRO 30mg | con Vitamina C, Acido Folico, B12, B2, B6 | Anemia, Mestruazioni, Stanchezza, Difese Immunitarie | Senza Additivi | Vegan | Vegavero®",Vegavero,21.99,21.99,EUR,3.3,0,4.13,6.7
VV-VITA-49,B01FFWYDVO,DE,"EISEN BISGLYCINAT Vegavero® | 30 mg Eisen | Mit natürlichem Vitamin C, Folsäure Quatrefolic®, Vitamin B12, B6 & B2 | VEGAN & Ohne Zusätze | 120 Kapseln",Vegavero,16.06,16.06,EUR,2.41,0,2.78,6.7
VV-VITA-49,B01FFWYDVO,GB,"Vegavero Iron Supplement 30 mg | NO Additives | Iron Bisglycinate with Vitamin C, B2, B6, B9, B12 | Anaemia, Tiredness and Blood Loss | 120 Capsules | Vegan",Vegavero,19.99,19.99,GBP,3,0,2.67,6.7
VV-VITA-39,B01D3FVKBG,GB,Vegavero D-Mannose Complex | 2000 mg Pure D-Mannose + Natural Vitamin C + Cranberry Extract | 100% Natural UTI Support | NO Additives and Lab-Tested | Vegan,Vegavero,22.95,22.95,GBP,3.44,0,2.91,5.89
VV-VITA-31,B01BNV0IUQ,IE,"Vegavero Papaya Enzyme | 2,100 mg Papain | 100% Natural: Carica Papay Fruit Extract | NO Additives | 120 Vegan Capsules",Vegavero,16.99,16.99,EUR,2.55,0,1.36,0
VV-VITA-31,B01BNV0IUQ,ES,Enzimas de Papaya Vegavero | 700 mg | Sin Aditivos Artificiales | Apto Para Veganos | Enzimas Digestivas,Vegavero,19.9,19.9,EUR,2.99,0,3.23,0
VV-VITA-31,B01BNV0IUQ,IT,PAPAYA Vegavero® | 1500 mg di PAPAINA | Digestione & Metabolismo | 120 capsule | Vegan,Vegavero,19.99,19.99,EUR,3,0,3.59,0
VV-VITA-31,B01BNV0IUQ,FR,Enzyme de Papaye Vegavero® 700 mg | Papaïne Pure & Naturelle | 120 Gélules | Sans Additifs | Meilleure Digestion | Testé en Laboratoire | VEGAN,Vegavero,21.9,21.9,EUR,3.29,0,4.56,0
VV-VITA-31,B01BNV0IUQ,DE,Papaya Enzym Vegavero | Geruchlos | Hochdosiert: 2.100 mg reines Papain pro Tagesdosis | Hohe Enzymaktivität: 4.2 Mio U | Natürlich aus der Frucht| 120 Kapseln | Vegan & Ohne Zusätze,Vegavero,21.9,21.9,EUR,3.29,0,3.12,0
VV-VITA-31,B01BNV0IUQ,GB,"Vegavero Papaya Enzyme | 2,100 mg Papain | 100% Natural: Carica Papay Fruit Extract | NO Additives | 120 Vegan Capsules",Vegavero,16.99,16.99,GBP,2.55,0,2.67,0
VV-VITA-341,B0CCJWSS2P,IE,"Vegavero Vitamin B12 Liquid | 50 ml (500 Days Supply) | NO Additives, Lab-Tested | Sublingual Vitamins B12 Methylcobalamin & Adenosylcobalamin | Vegan",Vegavero,17.99,17.99,EUR,2.7,0,1.18,5.27
VV-VITA-341,B0CCJWSS2P,NL,Vegavero Vitamine B12 druppels | 50 ml zonder alcohol | Actieve vormen: 80% methyl & 20% adenosylcobalamine | 500 µg B12-vloeistof | Laboratorium getest en zonder bewaarmiddelen,Vegavero,17.99,17.99,EUR,2.7,0,2.87,5.27
VV-VITA-341,B0CCJWSS2P,ES,Gotas Vitamina B12 Vegavero | VEGANO | 50 ml | Metilcobalamina & Adenosilcobamalina | Sin Aditivos,Vegavero,16.9,16.9,EUR,2.54,0,3,5.27
VV-VITA-341,B0CCJWSS2P,IT,Vitamina B12 Gocce | 50 ml | Metilcobalamina & Adenosilcobalamina (4:1) | Integratori Stanchezza e Difese Immunitarie | Vegan | Altamente Dosato e Senza Alcool | No OGM e additivi | Vegavero®,Vegavero,18.99,18.99,EUR,2.85,0,3.35,5.27
VV-VITA-341,B0CCJWSS2P,FR,Vitamine B12 Liquide Vegavero® | VEGAN | 50ml - Pour Plus d'1 an | 500 μg | Ratio 4:1 Methylcobalamin et Adenosylcobalamin | Défense Immunitaire | Absorption Elevée et SANS ADDITIFS,Vegavero,19.9,19.9,EUR,2.99,0,4.39,5.27
VV-VITA-341,B0CCJWSS2P,DE,Vitamin B12 Tropfen | 50 ml ohne Alkohol | 500 Tage | Aktivformen: 80% Methyl- & 20% Adenosylcobalamin | 500 µg B-12 flüssig | Laborgeprüft & Keine Konservierungsstoffe | Vegavero,Vegavero,15.9,15.9,EUR,2.39,0,2.39,5.27
VV-VITA-341,B0CCJWSS2P,GB,"Vegavero Vitamin B12 Liquid | 50 ml (500 Days Supply) | NO Additives, Lab-Tested | Sublingual Vitamins B12 Methylcobalamin & Adenosylcobalamin | Vegan",Vegavero,17.99,17.99,GBP,2.7,0,2.42,5.27
VV-VITA-342,B0CCJVV9GF,IE,Vegavero Vitamin D3 K2 Drops | 1 Year Reach| 1000 IU Vitamin D3 (From the UK) & 12.5 μg K2 | NO Additives | Lab-Tested | Vegan,Vegavero,21.99,21.99,EUR,3.3,0,1.35,6.62
VV-VITA-342,B0CCJVV9GF,ES,"Vitamina D3 y K2 MK-7 Gotas Vegavero | VEGANO | Para un Año | EirVit, + Vitamin D3V | Sin Aditivos | 1000 UI Dosis Diaria",Vegavero,25.9,25.9,EUR,3.89,0,3.6,6.62
VV-VITA-342,B0CCJVV9GF,IT,Vitamina D3 + K2 Gocce | 1000 UI | K2VITAL® All-Trans MK-7 + D3EirVit® | Colecalciferolo & Menachinone | con Olio MCT | Vegan | Alta Biodisponibilità e Alto Dosaggio | Vegavero®,Vegavero,19.99,19.99,EUR,3,0,3.35,6.62
VV-VITA-342,B0CCJVV9GF,FR,Vitamine D3 K2 Gouttes Vegavero® | Pour 365 Jours | VEGAN | 1000 UI Vit D3 + Vit K2-MK7 | Haute Biodisponibilité et Dosage | Immunité + Santé des Dents et Os,Vegavero,23.9,23.9,EUR,3.59,0,4.39,6.62
VV-VITA-342,B0CCJVV9GF,GB,Vegavero Vitamin D3 K2 Drops | 1 Year Reach| 1000 IU Vitamin D3 (From the UK) & 12.5 μg K2 | NO Additives | Lab-Tested | Vegan,Vegavero,19.99,19.99,GBP,3,0,2.42,6.62
VV-VITA-277,B09NRH7WP6,IE,Vegavero Vitamin B12 for Kids Spray | Natural Cherry Flavour | NO Artificial Additives | Children’s B12 Methylcobalamin & Cyanocobalamin | Natural Xylitol | 4 Months Supply | 125 Sprays | Vegan,Vegavero,13.95,13.95,EUR,2.09,0,1.18,3.48
VV-VITA-277,B09NRH7WP6,ES,Vegavero Vitamina B12 Niños | Dosis Perfecta: 5 mcg | Delicioso Sabor a Cereza Natural | Para 4 Meses | Vegana + Liquida | Metilcobalamina + Cianocobalamina | Sublingual | 25 ml,Vegavero,14.9,14.9,EUR,2.24,0,3,3.48
VV-VITA-277,B09NRH7WP6,IT,Vitamina B12 per BAMBINI Vegavero® | 5 mcg | Metilcobalamina + Cianocobalamina | SENZA ZUCCHERO | Assorbimento Sublinguale e Immediato | Formato Spray | Gusto Ciliegia | Vegan,Vegavero,17.99,17.99,EUR,2.7,0,3.35,3.48
VV-VITA-277,B09NRH7WP6,FR,Vitamine B12 Spray pour Enfants Vegavero® | Sans Additifs Artificiels & Sans Sucre | Avec Méthylcobalamine et Cyanocobalamine | Absorption immédiate | Goût Cerise | VEGAN,Vegavero,15.9,15.9,EUR,2.39,0,4.39,3.48
VV-VITA-277,B09NRH7WP6,GB,Vegavero Vitamin B12 for Kids Spray | Natural Cherry Flavour | NO Artificial Additives | Children’s B12 Methylcobalamin & Cyanocobalamin | Natural Xylitol | 4 Months Supply | 125 Sprays | Vegan,Vegavero,13.95,13.95,GBP,2.09,0,2.42,3.48
VV-VITA-202,B08JCSQGVK,IE,"Vegavero Multivitamin for Kids Spray | No Added Sugar | NO Additives | Natural Orange Flavour | with Vitamin C, D3, E, K2 & All B Vitamins | 125 Sprays | Vegan",Vegavero,14.95,14.95,EUR,2.24,0,1.18,2.73
VV-VITA-202,B08JCSQGVK,ES,Multivitaminas Para Niños Vegavero | 11 Vitaminas & Sabor a Naranja Natural en Spray | Sin azúcar & Vegano | Vitaminas C + B12 + D3 + K2 | 120 Pulverizaciones,Vegavero,14.9,14.9,EUR,2.24,0,3,2.73
VV-VITA-202,B08JCSQGVK,IT,"MULTIVITAMINICO per BAMBINI | con Vitamine C, B, D3 e K2 | per lo Sviluppo e il Sistema Immunitario | Gusto Arancia | Senza Zucchero | Vegan | Vegavero®",Vegavero,19.99,19.99,EUR,3,0,3.35,2.73
VV-VITA-202,B08JCSQGVK,FR,Multivitamines pour Enfants Spray Vegavero® | Sans Additifs Artificiels & Sans Sucre | Avec Toutes les Vitamines B (dont B12 & B9) + Vitamine C + D3 + K2 | Goût Orange | VEGAN,Vegavero,16.9,16.9,EUR,2.54,0,4.39,2.73
VV-VITA-202,B08JCSQGVK,GB,"Vegavero Multivitamin for Kids Spray | No Added Sugar | NO Additives | Natural Orange Flavour | with Vitamin C, D3, E, K2 & All B Vitamins | 125 Sprays | Vegan",Vegavero,14.95,14.95,GBP,2.24,0,2.42,2.73
VV-VITA-93,B075FDD21R,IE,Vegavero Vitamin B12 Spray | Vegan Methylcobalamin | 120 Days | Natural Cherry Flavour | 500 µg per Day | Liquid Travel Size,Vegavero,16.95,16.95,EUR,2.54,0,1.18,3.85
VV-VITA-93,B075FDD21R,ES,Vitamina B12 Vegan Spray Vegavero | 500 mcg | Sabor a Cereza Natural | Metilcobalamina Líquida y Sublingual | Testado en Laboratorio | 25 ml,Vegavero,15.9,15.9,EUR,2.39,0,3,3.85
VV-VITA-93,B075FDD21R,IT,VITAMINA B12 Vegavero® | 1000 mcg | Assorbimento Immediato | Gusto Ciliegia | Vegan | formato Spray,Vegavero,21.99,21.99,EUR,3.3,0,3.94,3.85
VV-VITA-93,B075FDD21R,FR,Vitamine B12 Spray Vegavero® | 500 mcg | Avec Méthylcobalamine : Forme BIOACTIVE & NATURELLE | Absorption immédiate | Anti-Fatigue + Énergie* | Goût Cerise | VEGAN,Vegavero,16.9,16.9,EUR,2.54,0,4.39,3.85
VV-VITA-93,B075FDD21R,GB,Vegavero Vitamin B12 Spray | Vegan Methylcobalamin | 120 Days | Natural Cherry Flavour | 500 µg per Day | Liquid Travel Size,Vegavero,16.95,16.95,GBP,2.54,0,2.42,3.85
VV-VITA-376,B0DFCR6LPY,IE,"Griffonia 5-HTP High Dosage | 1,000 mg | For Stress, Anxiety, Mood and Sleep | Vegan | No Additives | 90 Capsules | Vegavero",Vegavero,15.25,15.25,EUR,2.29,0,1.36,4.84
VV-VITA-376,B0DFCR6LPY,ES,"5HTP Griffonia 200 mg | Equivalente a 3000 mg | Dosis Más Alta | Griffonia Simplicifolia | Para Estrés, Sueño y Animo | Vegano | SIN ADITIVOS | Vegavero",Vegavero,16.9,16.9,EUR,2.54,0,3.23,4.84
VV-VITA-376,B0DFCR6LPY,IT,"Griffonia 5-HTP Alto Dosaggio | 1.000 mg | Per Stress, Ansia, Umore e Sonno | Vegan | Senza Additivi | 90 Capsule | Vegavero®",Vegavero,18.99,18.99,EUR,2.85,0,3.59,4.84
VV-VITA-376,B0DFCR6LPY,FR,5-HTP GRIFFONIA | Dosage Élevé : 500 mg Extrait Griffonia | Anti Stress + Humeur | 20% de 5HTP | Vegan & Sans Additifs | 90 Gélules | Vegavero®,Vegavero,17.9,17.9,EUR,2.69,0,4.72,4.84
VV-VITA-376,B0DFCR6LPY,GB,"Vegavero Griffonia 5 HTP Supplement 1000 mg | 90 Capsules | Natural Grifonia Extract | NO Additives, Lab-Tested | Vegan",Vegavero,14.99,14.99,GBP,2.25,0,2.65,4.84
VV-VITA-373,B0D92MHJL8,IE,"Vegavero Keto Power | Ideal for Ketogenic Diet | With Konjac, L-Theanine, L-Carnitine and Inulin | Fatty Acid Metabolism | No Additives | No GMO | Vegan",Vegavero,14.2,14.2,EUR,2.13,0,1.36,3.81
VV-VITA-373,B0D92MHJL8,ES,Keto Diet Power | Metabolismo de Carbohidratos y Grasas | con L-Carnitina y Glucomanano | Suplemento Cetogénico | Para Hombres y Mujeres | 60 Cápsulas | Vegavero,Vegavero,15.9,15.9,EUR,2.39,0,3.23,3.81
VV-VITA-373,B0D92MHJL8,IT,"Vegavero® Keto Power | Ideale per Dieta Chetogenica | Con Konjac, L-Teanina, L-Carnitina ed Inulina | Metabolismo degli Acidi Grassi | Senza Additivi | No OGM | Vegan",Vegavero,18.99,18.99,EUR,2.85,0,3.59,3.81
VV-VITA-373,B0D92MHJL8,FR,"KETO Power | PERTE DE POIDS* | Avec Konjac, L-Carnitine, Thé Vert, Capsaicine | NATUREL & Sans Additifs | 60 Gélules | Vegavero®",Vegavero,17.9,17.9,EUR,2.69,0,4.72,3.81
VV-VITA-373,B0D92MHJL8,GB,"Vegavero Keto Diet Supplement | with Glucomannan, Apple Cider Vinegar, Cayenne Pepper, Chromium Picolinate & Choline Bitartrate | 60 Keto-Capsules | NO Additives | Vegan",Vegavero,13.59,13.59,GBP,2.04,0,2.65,3.81
